symbol,volume,last_price,time,p_change,ch_percentage,extended_hours_price,ehp_percentage
GOOGL,6929384,128.62,1692201384,-1.16,-0.89,,
GOOGL,6929490,128.61,1692201386,-1.17,-0.9,,
GOOGL,6929501,,1692201388,,,,
GOOGL,6929535,,1692201392,,,,
GOOGL,6929988,128.62,1692201393,-1.16,-0.89,,
GOOGL,6929998,128.61,1692201398,-1.17,-0.9,,
GOOGL,6930159,,1692201408,,,,
GOOGL,6930342,128.595,1692201409,-1.19,-0.91,,
GOOGL,6930343,128.6,1692201411,-1.18,,,
GOOGL,6930388,128.59,1692201414,-1.19,-0.92,,
GOOGL,6930649,,1692201416,,,,
GOOGL,6930749,128.595,1692201421,,-0.91,,
GOOGL,6932782,128.545,1692201423,-1.24,-0.95,,
GOOGL,6932905,128.54,1692201425,,-0.96,,
GOOGL,6933011,128.56,1692201427,-1.22,-0.94,,
GOOGL,6933111,,1692201428,,,,
GOOGL,6933220,128.575,1692201430,-1.21,-0.93,,
GOOGL,6933224,,1692201432,,,,
GOOGL,6933301,,1692201434,,,,
GOOGL,6933333,128.56,1692201437,-1.22,-0.94,,
GOOGL,6934792,128.55,1692201439,-1.23,-0.95,,
GOOGL,6934822,128.56,1692201441,-1.22,-0.94,,
GOOGL,6934852,128.57,1692201444,-1.21,-0.93,,
GOOGL,6935052,,1692201447,,,,
GOOGL,6935055,,1692201448,,,,
GOOGL,6935155,,1692201450,,,,
GOOGL,6935527,128.58,1692201452,-1.2,-0.92,,
GOOGL,6935528,128.59,1692201457,-1.19,,,
GOOGL,6935531,,1692201461,,,,
GOOGL,6935631,128.595,1692201466,,-0.91,,
GOOGL,6935754,128.61,1692201468,-1.17,-0.9,,
GOOGL,6935764,128.63,1692201478,-1.15,-0.89,,
GOOGL,6936380,128.59,1692201481,-1.19,-0.92,,
GOOGL,6936381,128.58,1692201483,-1.2,,,
GOOGL,6936551,,1692201485,,,,
GOOGL,6936671,,1692201486,,,,
GOOGL,6937067,128.59,1692201489,-1.19,,,
GOOGL,6937184,128.58,1692201491,-1.2,,,
GOOGL,6937284,128.57,1692201492,-1.21,-0.93,,
GOOGL,6937285,,1692201494,,,,
GOOGL,6937292,128.56,1692201496,-1.22,-0.94,,
GOOGL,6937807,128.55,1692201499,-1.23,-0.95,,
GOOGL,6937929,128.54,1692201501,-1.24,-0.96,,
GOOGL,6938029,,1692201506,,,,
GOOGL,6938330,128.53,1692201507,-1.25,,,
GOOGL,6938487,128.52,1692201510,-1.26,-0.97,,
GOOGL,6942661,128.5,1692201511,-1.28,-0.99,,
GOOGL,6942678,128.49,1692201512,-1.29,,,
GOOGL,6942921,,1692201514,,,,
GOOGL,6943021,128.5,1692201517,-1.28,,,
GOOGL,6943262,128.495,1692201518,,,,
GOOGL,6943286,128.49,1692201520,-1.29,,,
GOOGL,6943386,,1692201524,,,,
GOOGL,6944106,,1692201526,,,,
GOOGL,6944435,128.48,1692201528,-1.3,-1.0,,
GOOGL,6944535,128.49,1692201532,-1.29,-0.99,,
GOOGL,6944754,128.48,1692201535,-1.3,-1.0,,
GOOGL,6944778,128.495,1692201538,-1.28,-0.99,,
GOOGL,6945403,128.48,1692201540,-1.3,-1.0,,
GOOGL,6945600,,1692201543,,,,
GOOGL,6945604,128.5,1692201546,-1.28,-0.99,,
GOOGL,6948436,128.46,1692201547,-1.32,-1.02,,
GOOGL,6948536,128.47,1692201550,-1.31,-1.01,,
GOOGL,6948898,128.46,1692201553,-1.32,-1.02,,
GOOGL,6949228,,1692201555,,,,
GOOGL,6949230,128.45,1692201559,-1.33,,,
GOOGL,6949254,128.46,1692201562,-1.32,,,
GOOGL,6949960,128.485,1692201564,-1.29,-1.0,,
GOOGL,6950060,128.49,1692201565,,-0.99,,
GOOGL,6950100,128.5,1692201567,-1.28,,,
GOOGL,6950501,128.55,1692201569,-1.23,-0.95,,
GOOGL,6951016,128.54,1692201572,-1.24,-0.96,,
GOOGL,6951293,128.575,1692201574,-1.21,-0.93,,
GOOGL,6951393,128.57,1692201575,,,,
GOOGL,6951698,128.56,1692201577,-1.22,-0.94,,
GOOGL,6951798,128.55,1692201579,-1.23,-0.95,,
GOOGL,6952017,,1692201580,,,,
GOOGL,6952018,128.56,1692201583,-1.22,-0.94,,
GOOGL,6952417,128.57,1692201584,-1.21,-0.93,,
GOOGL,6952517,128.56,1692201587,-1.22,-0.94,,
GOOGL,6952917,,1692201589,,,,
GOOGL,6953217,,1692201592,,,,
GOOGL,6953317,,1692201593,,,,
GOOGL,6953401,,1692201595,,,,
GOOGL,6954047,128.565,1692201597,,,,
GOOGL,6954147,128.56,1692201600,,,,
GOOGL,6955134,128.53,1692201601,-1.25,-0.96,,
GOOGL,6955154,128.54,1692201603,-1.24,,,
GOOGL,6955404,128.53,1692201605,-1.25,,,
GOOGL,6957629,128.57,1692201608,-1.21,-0.93,,
GOOGL,6957938,,1692201609,,,,
GOOGL,6958038,128.6,1692201612,-1.18,-0.91,,
GOOGL,6958338,,1692201614,,,,
GOOGL,6959353,128.61,1692201616,-1.17,-0.9,,
GOOGL,6959372,128.6,1692201618,-1.18,-0.91,,
GOOGL,6959596,128.59,1692201620,-1.19,-0.92,,
GOOGL,6960473,128.56,1692201622,-1.22,-0.94,,
GOOGL,6960941,,1692201623,,,,
GOOGL,6961041,128.57,1692201625,-1.21,-0.93,,
GOOGL,6961141,,1692201627,,,,
GOOGL,6961241,128.56,1692201629,-1.22,-0.94,,
GOOGL,6961441,128.58,1692201632,-1.2,-0.92,,
GOOGL,6961458,128.57,1692201633,-1.21,-0.93,,
GOOGL,6961558,128.58,1692201636,-1.2,-0.92,,
GOOGL,6961722,128.6,1692201637,-1.18,-0.91,,
GOOGL,6961723,,1692201639,,,,
GOOGL,6961820,128.59,1692201641,-1.19,-0.92,,
GOOGL,6961920,,1692201646,,,,
GOOGL,6962020,,1692201648,,,,
GOOGL,6962164,128.58,1692201649,-1.2,,,
GOOGL,6962169,,1692201655,,,,
GOOGL,6962505,,1692201657,,,,
GOOGL,6962613,128.57,1692201659,-1.21,-0.93,,
GOOGL,6962713,,1692201661,,,,
GOOGL,6962793,128.58,1692201664,-1.2,-0.92,,
GOOGL,6962907,128.575,1692201667,-1.21,-0.93,,
GOOGL,6963027,128.57,1692201668,,,,
GOOGL,6963032,128.6,1692201669,-1.18,-0.91,,
GOOGL,6964961,,1692201672,,,,
GOOGL,6965961,128.595,1692201675,-1.19,,,
GOOGL,6965973,128.59,1692201678,,-0.92,,
GOOGL,6966373,,1692201680,,,,
GOOGL,6966473,128.6,1692201681,-1.18,-0.91,,
GOOGL,6966957,128.58,1692201684,-1.2,-0.92,,
GOOGL,6967183,128.59,1692201685,-1.19,,,
GOOGL,6967193,,1692201690,,,,
GOOGL,6967200,128.57,1692201693,-1.21,-0.93,,
GOOGL,6967212,,1692201697,,,,
GOOGL,6967622,128.59,1692201699,-1.19,-0.92,,
GOOGL,6967629,,1692201701,,,,
GOOGL,6967630,128.58,1692201703,-1.2,,,
GOOGL,6967640,128.57,1692201707,-1.21,-0.93,,
GOOGL,6967740,128.58,1692201709,-1.2,-0.92,,
GOOGL,6968313,128.57,1692201711,-1.21,-0.93,,
GOOGL,6968318,,1692201712,,,,
GOOGL,6968418,,1692201714,,,,
GOOGL,6968857,,1692201717,,,,
GOOGL,6968887,,1692201718,,,,
GOOGL,6968897,128.56,1692201720,-1.22,-0.94,,
GOOGL,6969491,128.585,1692201722,-1.19,-0.92,,
GOOGL,6970276,128.595,1692201724,,-0.91,,
GOOGL,6970447,128.61,1692201725,-1.17,-0.9,,
GOOGL,6970452,,1692201728,,,,
GOOGL,6971255,128.63,1692201729,-1.15,-0.89,,
GOOGL,6971355,128.62,1692201732,-1.16,,,
GOOGL,6972356,128.6,1692201734,-1.18,-0.91,,
GOOGL,6972805,128.62,1692201735,-1.16,-0.89,,
GOOGL,6972877,128.61,1692201741,-1.17,-0.9,,
GOOGL,6973279,128.6,1692201742,-1.18,-0.91,,
GOOGL,6973285,128.58,1692201744,-1.2,-0.92,,
GOOGL,6973706,128.6,1692201745,-1.18,-0.91,,
GOOGL,6973806,,1692201748,,,,
GOOGL,6973906,,1692201752,,,,
GOOGL,6974006,,1692201756,,,,
GOOGL,6974056,,1692201762,,,,
GOOGL,6974579,128.63,1692201764,-1.15,-0.89,,
GOOGL,6974584,128.64,1692201767,-1.14,-0.88,,
GOOGL,6975215,128.65,1692201768,-1.13,-0.87,,
GOOGL,6975219,128.64,1692201772,-1.14,-0.88,,
GOOGL,6975548,128.67,1692201774,-1.11,-0.86,,
GOOGL,6975761,,1692201776,,,,
GOOGL,6975919,128.68,1692201778,-1.1,-0.85,,
GOOGL,6975932,,1692201779,,,,
GOOGL,6976119,,1692201781,,,,
GOOGL,6976121,128.67,1692201784,-1.11,-0.86,,
GOOGL,6976332,128.66,1692201787,-1.12,,,
GOOGL,6978457,128.64,1692201789,-1.14,-0.88,,
GOOGL,6978498,128.665,1692201791,-1.12,-0.86,,
GOOGL,6978618,128.645,1692201793,-1.13,-0.87,,
GOOGL,6978729,128.64,1692201794,-1.14,-0.88,,
GOOGL,6978806,128.665,1692201797,-1.12,-0.86,,
GOOGL,6978906,128.65,1692201798,-1.13,-0.87,,
GOOGL,6978907,128.64,1692201800,-1.14,-0.88,,
GOOGL,6979235,128.65,1692201802,-1.13,-0.87,,
GOOGL,6979336,,1692201805,,,,
GOOGL,6979952,,1692201806,,,,
GOOGL,6980052,128.64,1692201807,-1.14,-0.88,,
GOOGL,6980063,,1692201809,,,,
GOOGL,6980173,,1692201814,,,,
GOOGL,6980463,,1692201816,,,,
GOOGL,6980563,,1692201819,,,,
GOOGL,6980564,128.63,1692201823,-1.15,-0.89,,
GOOGL,6980880,128.62,1692201824,-1.16,,,
GOOGL,6980881,128.61,1692201828,-1.17,-0.9,,
GOOGL,6981377,128.58,1692201831,-1.2,-0.92,,
GOOGL,6981477,,1692201840,,,,
GOOGL,6981956,128.57,1692201842,-1.21,-0.93,,
GOOGL,6982211,128.58,1692201845,-1.2,-0.92,,
GOOGL,6982245,,1692201846,,,,
GOOGL,6982261,,1692201848,,,,
GOOGL,6982420,128.61,1692201849,-1.17,-0.9,,
GOOGL,6982428,128.635,1692201862,-1.15,-0.88,,
GOOGL,6983536,128.63,1692201865,,-0.89,,
GOOGL,6984428,128.625,1692201866,-1.16,,,
GOOGL,6984461,128.63,1692201879,-1.15,,,
GOOGL,6984696,,1692201881,,,,
GOOGL,6984697,,1692201883,,,,
GOOGL,6984699,,1692201884,,,,
GOOGL,6984799,128.625,1692201886,-1.16,,,
GOOGL,6985102,128.63,1692201889,-1.15,,,
GOOGL,6985112,128.62,1692201894,-1.16,,,
GOOGL,6985332,128.61,1692201899,-1.17,-0.9,,
GOOGL,6985412,,1692201901,,,,
GOOGL,6985512,128.625,1692201903,-1.16,-0.89,,
GOOGL,6985515,128.63,1692201905,-1.15,,,
GOOGL,6985517,,1692201906,,,,
GOOGL,6993930,128.56,1692201908,-1.22,-0.94,,
GOOGL,6995106,128.57,1692201909,-1.21,-0.93,,
GOOGL,6995108,,1692201912,,,,
GOOGL,6995407,,1692201916,,,,
GOOGL,6995544,128.59,1692201918,-1.19,-0.92,,
GOOGL,6995554,128.6,1692201918,-1.18,-0.91,,
GOOGL,6995657,,1692201919,,,,
GOOGL,6995687,128.57,1692201923,-1.21,-0.93,,
GOOGL,6995745,128.585,1692201926,-1.19,-0.92,,
GOOGL,6996196,128.61,1692201927,-1.17,-0.9,,
GOOGL,6996198,128.6,1692201934,-1.18,-0.91,,
GOOGL,6996199,128.59,1692201936,-1.19,-0.92,,
GOOGL,6996313,128.57,1692201937,-1.21,-0.93,,
GOOGL,6996320,,1692201946,,,,
GOOGL,6996447,128.58,1692201948,-1.2,-0.92,,
GOOGL,6996448,128.59,1692201956,-1.19,,,
GOOGL,6996570,128.58,1692201957,-1.2,,,
GOOGL,6996870,128.57,1692201961,-1.21,-0.93,,
GOOGL,6997173,128.56,1692201963,-1.22,-0.94,,
GOOGL,6997273,,1692201966,,,,
GOOGL,6999966,128.59,1692201969,-1.19,-0.92,,
GOOGL,7000493,128.6,1692201972,-1.18,-0.91,,
GOOGL,7000711,128.59,1692201973,-1.19,-0.92,,
GOOGL,7000721,128.58,1692201981,-1.2,,,
GOOGL,7000816,,1692201986,,,,
GOOGL,7001205,128.59,1692201988,-1.19,,,
GOOGL,7001217,128.6,1692201997,-1.18,-0.91,,
GOOGL,7001234,,1692201999,,,,
GOOGL,7001237,128.59,1692202002,-1.19,-0.92,,
GOOGL,7001238,128.57,1692202007,-1.21,-0.93,,
GOOGL,7001239,128.58,1692202012,-1.2,-0.92,,
GOOGL,7002311,128.55,1692202013,-1.23,-0.95,,
GOOGL,7002341,128.54,1692202021,-1.24,-0.96,,
GOOGL,7002363,128.53,1692202023,-1.25,,,
GOOGL,7002564,,1692202025,,,,
GOOGL,7002579,128.52,1692202028,-1.26,-0.97,,
GOOGL,7003005,128.51,1692202030,-1.27,-0.98,,
GOOGL,7003877,128.495,1692202033,-1.28,-0.99,,
GOOGL,7003878,128.49,1692202036,-1.29,,,
GOOGL,7004231,128.52,1692202038,-1.26,-0.97,,
GOOGL,7004438,128.51,1692202041,-1.27,-0.98,,
GOOGL,7004439,128.49,1692202045,-1.29,-0.99,,
GOOGL,7004441,,1692202051,,,,
GOOGL,7004445,128.485,1692202052,,-1.0,,
GOOGL,7004455,,1692202057,,,,
GOOGL,7004849,128.48,1692202059,-1.3,,,
GOOGL,7004867,128.49,1692202062,-1.29,-0.99,,
GOOGL,7004967,,1692202065,,,,
GOOGL,7005177,128.485,1692202067,,-1.0,,
GOOGL,7005434,128.5,1692202069,-1.28,-0.99,,
GOOGL,7005534,128.51,1692202070,-1.27,-0.98,,
GOOGL,7005734,128.5,1692202072,-1.28,-0.99,,
GOOGL,7005735,,1692202080,,,,
GOOGL,7005740,128.48,1692202085,-1.3,-1.0,,
GOOGL,7006161,128.46,1692202087,-1.32,-1.02,,
GOOGL,7006162,128.48,1692202090,-1.3,-1.0,,
GOOGL,7006481,128.49,1692202092,-1.29,-0.99,,
GOOGL,7006695,128.475,1692202095,-1.31,-1.01,,
GOOGL,7006805,128.48,1692202096,-1.3,-1.0,,
GOOGL,7006905,,1692202097,,,,
GOOGL,7007005,,1692202100,,,,
GOOGL,7007719,128.5,1692202103,-1.28,-0.99,,
GOOGL,7008020,,1692202107,,,,
GOOGL,7008036,128.51,1692202111,-1.27,-0.98,,
GOOGL,7008037,128.5,1692202116,-1.28,-0.99,,
GOOGL,7008059,128.49,1692202118,-1.29,,,
GOOGL,7008566,128.48,1692202119,-1.3,-1.0,,
GOOGL,7008666,128.49,1692202122,-1.29,-0.99,,
GOOGL,7009243,,1692202125,,,,
GOOGL,7009557,128.47,1692202126,-1.31,-1.01,,
GOOGL,7009617,128.48,1692202128,-1.3,-1.0,,
GOOGL,7009703,,1692202132,,,,
GOOGL,7010255,128.485,1692202134,-1.29,,,
GOOGL,7010667,128.48,1692202135,-1.3,,,
GOOGL,7010677,128.46,1692202139,-1.32,-1.02,,
GOOGL,7011312,128.44,1692202141,-1.34,-1.03,,
GOOGL,7011457,128.42,1692202143,-1.36,-1.05,,
GOOGL,7011470,128.425,1692202144,-1.35,-1.04,,
GOOGL,7012094,128.46,1692202146,-1.32,-1.02,,
GOOGL,7012095,128.45,1692202148,-1.33,,,
GOOGL,7012195,,1692202159,,,,
GOOGL,7012329,128.46,1692202161,-1.32,,,
GOOGL,7012429,128.47,1692202164,-1.31,-1.01,,
GOOGL,7012529,128.46,1692202168,-1.32,-1.02,,
GOOGL,7012549,128.47,1692202173,-1.31,-1.01,,
GOOGL,7012999,128.46,1692202175,-1.32,-1.02,,
GOOGL,7013062,128.47,1692202176,-1.31,-1.01,,
GOOGL,7013112,128.46,1692202180,-1.32,-1.02,,
GOOGL,7013212,,1692202181,,,,
GOOGL,7013312,128.45,1692202183,-1.33,,,
GOOGL,7013313,,1692202185,,,,
GOOGL,7013413,,1692202187,,,,
GOOGL,7013421,128.44,1692202191,-1.34,-1.03,,
GOOGL,7014331,128.46,1692202193,-1.32,-1.02,,
GOOGL,7779602,128.4601,1692202201,,,,
GOOGL,7779604,128.46,1692202202,,,,
GOOGL,7779605,,1692202204,,,,
GOOGL,7779606,128.47,1692202207,-1.31,-1.01,,
GOOGL,7779806,,1692202209,,,,
GOOGL,7779809,128.46,1692202212,-1.32,-1.02,,
GOOGL,7781544,128.41,1692202214,-1.37,-1.06,,
GOOGL,7781644,128.425,1692202215,-1.35,-1.04,,
GOOGL,7781646,128.42,1692202217,-1.36,-1.05,,
GOOGL,7781668,128.41,1692202220,-1.37,-1.06,,
GOOGL,7782088,128.4,1692202224,-1.38,,,
GOOGL,7782188,128.39,1692202229,-1.39,-1.07,,
GOOGL,7782939,128.37,1692202231,-1.41,-1.09,,
GOOGL,7783654,128.34,1692202233,-1.44,-1.11,,
GOOGL,7783664,,1692202236,,,,
GOOGL,7783787,128.365,1692202239,-1.41,-1.09,,
GOOGL,7783838,128.36,1692202240,-1.42,,,
GOOGL,7783931,128.37,1692202243,-1.41,,,
GOOGL,7783941,128.375,1692202246,,-1.08,,
GOOGL,7784018,128.37,1692202247,,-1.09,,
GOOGL,7784022,,1692202248,,,,
GOOGL,7784125,128.34,1692202250,-1.44,-1.11,,
GOOGL,7784663,128.33,1692202254,-1.45,-1.12,,
GOOGL,7784763,,1692202258,,,,
GOOGL,7785294,128.34,1692202260,-1.44,-1.11,,
GOOGL,7785423,,1692202262,,,,
GOOGL,7785523,128.32,1692202263,-1.46,-1.12,,
GOOGL,7785739,128.33,1692202264,-1.45,,,
GOOGL,7785807,,1692202267,,,,
GOOGL,7786042,128.35,1692202270,-1.43,-1.1,,
GOOGL,7786142,128.39,1692202273,-1.39,-1.07,,
GOOGL,7786242,,1692202275,,,,
GOOGL,7786342,128.385,1692202277,-1.4,,,
GOOGL,7786642,128.37,1692202282,-1.41,-1.09,,
GOOGL,7787242,128.38,1692202288,-1.4,-1.08,,
GOOGL,7787342,128.365,1692202290,-1.41,-1.09,,
GOOGL,7787343,128.36,1692202292,-1.42,,,
GOOGL,7787344,,1692202295,,,,
GOOGL,7787345,128.365,1692202297,-1.41,,,
GOOGL,7787445,128.36,1692202300,-1.42,,,
GOOGL,7787671,128.35,1692202302,-1.43,-1.1,,
GOOGL,7787741,,1692202305,,,,
GOOGL,7788013,128.37,1692202308,-1.41,-1.09,,
GOOGL,7788113,,1692202310,,,,
GOOGL,7788114,128.36,1692202313,-1.42,,,
GOOGL,7788245,128.35,1692202316,-1.43,-1.1,,
GOOGL,7788525,128.37,1692202317,-1.41,-1.09,,
GOOGL,7788625,,1692202321,,,,
GOOGL,7788626,,1692202323,,,,
GOOGL,7788726,128.36,1692202325,-1.42,,,
GOOGL,7789942,128.335,1692202326,-1.44,-1.11,,
GOOGL,7789943,128.33,1692202338,-1.45,-1.12,,
GOOGL,7790347,128.32,1692202340,-1.46,,,
GOOGL,7790348,,1692202341,,,,
GOOGL,7790916,128.34,1692202344,-1.44,-1.11,,
GOOGL,7791643,128.31,1692202347,-1.47,-1.13,,
GOOGL,7792114,128.33,1692202348,-1.45,-1.12,,
GOOGL,7792116,128.32,1692202356,-1.46,,,
GOOGL,7792216,128.33,1692202361,-1.45,,,
GOOGL,7792768,128.37,1692202362,-1.41,-1.09,,
GOOGL,7792779,128.35,1692202367,-1.43,-1.1,,
GOOGL,7793068,,1692202370,,,,
GOOGL,7793070,128.31,1692202376,-1.47,-1.13,,
GOOGL,7793649,128.3,1692202378,-1.48,-1.14,,
GOOGL,7793650,,1692202379,,,,
GOOGL,7793753,,1692202381,,,,
GOOGL,7793754,128.31,1692202384,-1.47,-1.13,,
GOOGL,7793857,,1692202386,,,,
GOOGL,7793867,128.3,1692202388,-1.48,-1.14,,
GOOGL,7794078,128.31,1692202389,-1.47,-1.13,,
GOOGL,7794178,128.3,1692202398,-1.48,-1.14,,
GOOGL,7794199,128.31,1692202399,-1.47,-1.13,,
GOOGL,7794200,128.32,1692202401,-1.46,-1.12,,
GOOGL,7794467,128.325,1692202404,,,,
GOOGL,7794570,128.32,1692202406,,,,
GOOGL,7794571,128.33,1692202408,-1.45,,,
GOOGL,7794684,128.31,1692202411,-1.47,-1.13,,
GOOGL,7795405,128.34,1692202413,-1.44,-1.11,,
GOOGL,7795505,128.33,1692202416,-1.45,-1.12,,
GOOGL,7795555,128.3,1692202419,-1.48,-1.14,,
GOOGL,7795746,,1692202420,,,,
GOOGL,7795747,128.28,1692202422,-1.5,-1.16,,
GOOGL,7795951,128.29,1692202425,-1.49,-1.15,,
GOOGL,7796051,,1692202428,,,,
GOOGL,7796251,128.3,1692202431,-1.48,-1.14,,
GOOGL,7796457,128.31,1692202433,-1.47,-1.13,,
GOOGL,7797457,128.35,1692202435,-1.43,-1.1,,
GOOGL,7798263,,1692202436,,,,
GOOGL,7798267,128.33,1692202438,-1.45,-1.12,,
GOOGL,7798648,128.34,1692202440,-1.44,-1.11,,
GOOGL,7798650,128.36,1692202442,-1.42,-1.09,,
GOOGL,7798750,128.35,1692202444,-1.43,-1.1,,
GOOGL,7799150,128.34,1692202445,-1.44,-1.11,,
GOOGL,7799250,,1692202448,,,,
GOOGL,7799398,128.31,1692202451,-1.47,-1.13,,
GOOGL,7799481,128.29,1692202453,-1.49,-1.15,,
GOOGL,7799581,,1692202461,,,,
GOOGL,7799681,128.285,1692202464,-1.5,,,
GOOGL,7799688,128.29,1692202466,-1.49,,,
GOOGL,7799798,,1692202467,,,,
GOOGL,7799898,128.3,1692202470,-1.48,-1.14,,
GOOGL,7799906,,1692202474,,,,
GOOGL,7800006,128.32,1692202478,-1.46,-1.12,,
GOOGL,7800110,128.29,1692202481,-1.49,-1.15,,
GOOGL,7800118,,1692202482,,,,
GOOGL,7800128,,1692202484,,,,
GOOGL,7800528,128.31,1692202486,-1.47,-1.13,,
GOOGL,7800529,128.3,1692202496,-1.48,-1.14,,
GOOGL,7800534,,1692202500,,,,
GOOGL,7800644,128.32,1692202501,-1.46,-1.12,,
GOOGL,7801344,,1692202503,,,,
GOOGL,7801510,128.33,1692202505,-1.45,,,
GOOGL,7801610,,1692202507,,,,
GOOGL,7801869,128.34,1692202510,-1.44,-1.11,,
GOOGL,7802673,128.35,1692202511,-1.43,-1.1,,
GOOGL,7802674,128.33,1692202514,-1.45,-1.12,,
GOOGL,7802874,128.34,1692202518,-1.44,-1.11,,
GOOGL,7802876,128.33,1692202523,-1.45,-1.12,,
GOOGL,7803231,128.34,1692202524,-1.44,-1.11,,
GOOGL,7803235,,1692202529,,,,
GOOGL,7803776,,1692202531,,,,
GOOGL,7804607,128.36,1692202534,-1.42,-1.09,,
GOOGL,7804909,128.35,1692202536,-1.43,-1.1,,
GOOGL,7804959,128.34,1692202539,-1.44,-1.11,,
GOOGL,7805205,128.33,1692202541,-1.45,-1.12,,
GOOGL,7805705,128.32,1692202548,-1.46,,,
GOOGL,7805941,128.3,1692202550,-1.48,-1.14,,
GOOGL,7806592,,1692202553,,,,
GOOGL,7806593,128.325,1692202559,-1.46,-1.12,,
GOOGL,7806719,,1692202560,,,,
GOOGL,7806819,128.32,1692202566,,,,
GOOGL,7806919,,1692202567,,,,
GOOGL,7806943,128.33,1692202569,-1.45,,,
GOOGL,7806993,128.3,1692202570,-1.48,-1.14,,
GOOGL,7807093,128.31,1692202574,-1.47,-1.13,,
GOOGL,7807197,128.32,1692202575,-1.46,-1.12,,
GOOGL,7807198,128.31,1692202577,-1.47,-1.13,,
GOOGL,7807200,,1692202582,,,,
GOOGL,7807300,,1692202583,,,,
GOOGL,7807400,128.33,1692202585,-1.45,-1.12,,
GOOGL,7807618,128.32,1692202588,-1.46,,,
GOOGL,7807918,,1692202592,,,,
GOOGL,7808018,,1692202597,,,,
GOOGL,7808423,,1692202598,,,,
GOOGL,7808523,128.31,1692202602,-1.47,-1.13,,
GOOGL,7808623,128.32,1692202603,-1.46,-1.12,,
GOOGL,7808627,128.33,1692202605,-1.45,,,
GOOGL,7808628,,1692202607,,,,
GOOGL,7808728,128.34,1692202609,-1.44,-1.11,,
GOOGL,7809372,128.37,1692202611,-1.41,-1.09,,
GOOGL,7809472,128.38,1692202614,-1.4,-1.08,,
GOOGL,7809474,,1692202616,,,,
GOOGL,7809475,128.37,1692202618,-1.41,-1.09,,
GOOGL,7809576,128.36,1692202620,-1.42,,,
GOOGL,7809579,128.34,1692202623,-1.44,-1.11,,
GOOGL,7809680,,1692202625,,,,
GOOGL,7809688,,1692202628,,,,
GOOGL,7809788,,1692202632,,,,
GOOGL,7809908,128.36,1692202636,-1.42,-1.09,,
GOOGL,7809931,,1692202638,,,,
GOOGL,7810131,128.35,1692202640,-1.43,-1.1,,
GOOGL,7810132,128.37,1692202643,-1.41,-1.09,,
GOOGL,7810148,128.36,1692202645,-1.42,,,
GOOGL,7810149,128.34,1692202657,-1.44,-1.11,,
GOOGL,7810165,128.33,1692202658,-1.45,-1.12,,
GOOGL,7810265,128.34,1692202661,-1.44,-1.11,,
GOOGL,7810365,,1692202667,,,,
GOOGL,7810690,,1692202669,,,,
GOOGL,7810790,128.32,1692202671,-1.46,-1.12,,
GOOGL,7811011,128.31,1692202672,-1.47,-1.13,,
GOOGL,7811013,128.32,1692202676,-1.46,-1.12,,
GOOGL,7811544,128.29,1692202679,-1.49,-1.15,,
GOOGL,7812273,128.28,1692202681,-1.5,-1.16,,
GOOGL,7812313,128.29,1692202683,-1.49,-1.15,,
GOOGL,7813013,128.3,1692202685,-1.48,-1.14,,
GOOGL,7813113,128.31,1692202687,-1.47,-1.13,,
GOOGL,7813313,128.3,1692202688,-1.48,-1.14,,
GOOGL,7813413,,1692202690,,,,
GOOGL,7813613,,1692202692,,,,
GOOGL,7813713,128.28,1692202694,-1.5,-1.16,,
GOOGL,7814209,128.27,1692202697,-1.51,,,
GOOGL,7814470,128.26,1692202699,-1.52,-1.17,,
GOOGL,7814770,,1692202700,,,,
GOOGL,7814870,128.27,1692202702,-1.51,-1.16,,
GOOGL,7814896,128.26,1692202705,-1.52,-1.17,,
GOOGL,7815608,128.24,1692202707,-1.54,-1.19,,
GOOGL,7815658,128.23,1692202709,-1.55,,,
GOOGL,7815758,128.26,1692202711,-1.52,-1.17,,
GOOGL,7816696,128.28,1692202712,-1.5,-1.16,,
GOOGL,7816796,,1692202714,,,,
GOOGL,7816949,128.3,1692202716,-1.48,-1.14,,
GOOGL,7817149,128.29,1692202721,-1.49,-1.15,,
GOOGL,7817554,128.27,1692202723,-1.51,-1.16,,
GOOGL,7817701,128.26,1692202725,-1.52,-1.17,,
GOOGL,7817702,128.28,1692202729,-1.5,-1.16,,
GOOGL,7820285,128.25,1692202730,-1.53,-1.18,,
GOOGL,7820385,128.24,1692202732,-1.54,-1.19,,
GOOGL,7821185,128.26,1692202734,-1.52,-1.17,,
GOOGL,7821289,,1692202737,,,,
GOOGL,7821589,,1692202738,,,,
GOOGL,7821591,,1692202740,,,,
GOOGL,7821691,128.25,1692202741,-1.53,-1.18,,
GOOGL,7821711,128.24,1692202745,-1.54,-1.19,,
GOOGL,7821731,,1692202747,,,,
GOOGL,7821735,,1692202749,,,,
GOOGL,7822032,,1692202750,,,,
GOOGL,7822132,128.25,1692202757,-1.53,-1.18,,
GOOGL,7822456,128.245,1692202759,,,,
GOOGL,7822464,,1692202768,,,,
GOOGL,7822491,,1692202770,,,,
GOOGL,7822792,128.24,1692202771,-1.54,-1.19,,
GOOGL,7822793,128.23,1692202775,-1.55,,,
GOOGL,7822892,,1692202777,,,,
GOOGL,7822992,128.24,1692202779,-1.54,,,
GOOGL,7823102,128.25,1692202781,-1.53,-1.18,,
GOOGL,7823302,,1692202784,,,,
