ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
score,pfast,pslow,high_low_period,high_low_error,gain_value
0.01613695749999982,14,26,17,0.8,1.5
0.006486957499999786,14,26,17,0.9,1.0
0.01613695749999982,14,26,17,0.9,1.5
0.0,14,29,17,0.1,1.0
0.0,14,29,17,0.1,1.5
0.0007972499999999997,14,29,17,0.2,1.0
0.009797249999999914,14,29,17,0.2,1.5
0.0007470000000000454,14,29,17,0.3,1.0
0.0027219999999999545,14,29,17,0.3,1.5
0.0007470000000000454,14,29,17,0.4,1.0
0.0027219999999999545,14,29,17,0.4,1.5
0.0007470000000000454,14,29,17,0.5,1.0
0.0027219999999999545,14,29,17,0.5,1.5
0.005848374999999949,14,29,17,0.6,1.0
0.015523374999999959,14,29,17,0.6,1.5
0.005848374999999949,14,29,17,0.7,1.0
0.015523374999999959,14,29,17,0.7,1.5
0.005848374999999949,14,29,17,0.8,1.0
0.015523374999999959,14,29,17,0.8,1.5
0.005848374999999949,14,29,17,0.9,1.0
0.015523374999999959,14,29,17,0.9,1.5
0.0,17,17,17,0.1,1.0
0.0,17,17,17,0.1,1.5
0.0,17,17,17,0.2,1.0
0.0,17,17,17,0.2,1.5
0.0,17,17,17,0.3,1.0
0.0,17,17,17,0.3,1.5
0.0,17,17,17,0.4,1.0
0.0,17,17,17,0.4,1.5
0.0,17,17,17,0.5,1.0
0.0,17,17,17,0.5,1.5
0.0,17,17,17,0.6,1.0
0.0,17,17,17,0.6,1.5
0.0,17,17,17,0.7,1.0
0.0,17,17,17,0.7,1.5
0.0,17,17,17,0.8,1.0
0.0,17,17,17,0.8,1.5
0.0,17,17,17,0.9,1.0
0.0,17,17,17,0.9,1.5
0.0038912475000000063,17,20,17,0.1,1.0
0.01495037250000004,17,20,17,0.1,1.5
0.00408825,17,20,17,0.2,1.0
0.012914999999999916,17,20,17,0.2,1.5
0.00408825,17,20,17,0.3,1.0
0.012914999999999916,17,20,17,0.3,1.5
0.00408825,17,20,17,0.4,1.0
0.012914999999999916,17,20,17,0.4,1.5
0.00408825,17,20,17,0.5,1.0
0.007488250000000033,17,20,17,0.5,1.5
0.012458250000000034,17,20,17,0.6,1.0
0.006634000000000097,17,20,17,0.6,1.5
0.012458250000000034,17,20,17,0.7,1.0
0.006634000000000097,17,20,17,0.7,1.5
0.012458250000000034,17,20,17,0.8,1.0
0.006634000000000097,17,20,17,0.8,1.5
0.012458250000000034,17,20,17,0.9,1.0
0.006634000000000097,17,20,17,0.9,1.5
0.0006501249999999942,17,23,17,0.1,1.0
0.02035612499999998,17,23,17,0.1,1.5
0.0006501249999999942,17,23,17,0.2,1.0
0.017256125000000098,17,23,17,0.2,1.5
0.0006501249999999942,17,23,17,0.3,1.0
0.0028001250000000283,17,23,17,0.3,1.5
0.0006501249999999942,17,23,17,0.4,1.0
0.002947624999999951,17,23,17,0.4,1.5
0.00020900000000001384,17,23,17,0.5,1.0
0.0028615000000001027,17,23,17,0.5,1.5
0.008579250000000087,17,23,17,0.6,1.0
0.011231750000000176,17,23,17,0.6,1.5
0.008579250000000087,17,23,17,0.7,1.0
0.009363957500000014,17,23,17,0.7,1.5
0.008579250000000087,17,23,17,0.8,1.0
0.009363957500000014,17,23,17,0.8,1.5
0.008579250000000087,17,23,17,0.9,1.0
0.009363957500000014,17,23,17,0.9,1.5
0.00841775000000003,17,26,17,0.1,1.0
0.00841775000000003,17,26,17,0.1,1.5
